image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
sev_ra_590, R35, a5a499a3-292a-45dc-a2b4-94438624044c, 0.21273679, 0.19847251, 0.012295706, 6.9719135E-5, 100.04302386760571, 0.020313615, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R34, 679d7ccb-0bf7-4390-a2a9-803a13142ebc, 0.067834735, 0.06780869, 0.005222672, 3.28637E-5, 204.3626750613665, 0.025338752, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R33, 12e21ee6-97af-4d0f-b939-01f356f47e0b, 0.22777875, 0.21457376, 0.011545305, 4.9465132E-5, 76.76004962862363, 0.016323777, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R32, 78c0a736-9dc9-4ec8-89b8-6c33aa8ebb21, 0.17814355, 0.17378503, 0.007053926, 2.3464503E-5, 70.05464801474702, 0.01269325, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R31, 8aa40802-9c96-4626-a7f3-61785da90b51, 0.12298638, 0.11745245, 0.0071781934, 3.412664E-5, 67.23609532166039, 0.020518947, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R30, 7db4686c-4edc-4caa-af02-94f517dbb774, 0.15885699, 0.1581053, 0.013219114, 1.0049423E-4, 29.263429819637295, 0.025166078, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R29, d802c4fd-a9f2-4863-88d1-e51bdd792f05, 0.1191913, 0.1188031, 0.01050667, 7.6158394E-5, 41.64585244519673, 0.027507313, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R28, d8686786-834a-41cc-8b4a-c084ca4160d4, 0.09649382, 0.09605286, 0.006778925, 4.756594E-5, 324.6610210636169, 0.021166358, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R27, 74ec7fae-c07c-4524-9108-84a06a257537, 0.18653668, 0.18206365, 0.0070976024, 2.1823744E-5, 341.42320687179864, 0.012522556, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R26, 31607d31-184d-40b6-be62-149ba460e67d, 0.17087957, 0.1485009, 0.013367248, 9.422079E-5, 47.10760638480826, 0.023274021, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R25, 1914109b-58f2-4ba4-b79e-1072338551a7, 0.08498627, 0.08350314, 0.009816993, 9.259238E-5, 241.61015547354725, 0.028427524, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R24, a081c40f-f827-4080-b3d5-be6f5fc37287, 0.12604703, 0.1257819, 0.01838174, 2.400629E-4, 303.58221034150046, 0.03798951, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R23, c7f4f58c-6c1c-4216-806a-99a0eef09a73, 0.13162744, 0.12800959, 0.01722638, 2.1156753E-4, 49.215856970254, 0.036902446, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R22, b9ff20dd-5320-4b3b-83e0-7a7c5ba13d25, 1.2596977, 0.16213915, 0.07031827, 3.660684E-4, 174.41627072095756, 0.019067993, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R21, 3eba3ad6-f001-46e9-a43c-f32a0fa9fe38, 3.4115252, 3.1331153, 0.2405492, 0.0014587234, 283.3444964345361, 0.022661766, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R20, 69a8c8a7-2b6e-4f17-a172-112df1b50958, 7.454638, 5.6592774, 0.9181235, 0.009597373, 258.3171260324786, 0.03968562, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R19, 002b2dc0-291d-4372-ac22-02e5dafeac4d, 0.12187299, 0.11576463, 0.007845146, 4.4742777E-5, 195.48975389552137, 0.017901313, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R18, 060f0f20-79f7-423c-a685-4067143306e0, 0.07997125, 0.07866431, 0.0050837277, 2.6724401E-5, 215.27563712851108, 0.02006602, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R17, e2521a89-0003-4c7c-b86a-07000ad3acec, 0.11852668, 0.116341196, 0.008768978, 5.6719775E-5, 215.9678221593785, 0.023103647, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R16, 421bbc8b-d559-4baa-a8d1-3cbe82ff2400, 0.07364437, 0.07364437, 0.003831083, 1.690743E-5, 258.72475172214496, 0.016462186, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R15, f67fbf9d-8ea4-4a0f-b011-3c89f887b529, 0.10857451, 0.10766768, 0.010292841, 7.798477E-5, 288.69529395108077, 0.02535343, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R14, 709233bb-468b-48a7-9986-5488d9b12ae4, 6.1788664, 5.3139267, 0.5549422, 0.004471733, 270.14365322186904, 0.027785312, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R13, 51765212-127f-4164-9982-a0681bc50808, 0.24900143, 0.23499604, 0.011794897, 4.5501358E-5, 239.60710687679264, 0.016096579, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R12, cb943b8c-8e22-4667-a4df-6bc8d9365d2e, 0.3801729, 0.33611065, 0.020515786, 9.290198E-5, 145.6582509942391, 0.019148855, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R11, e747f025-f432-4491-900c-f4660ff4f85b, 0.28013027, 0.2653906, 0.022104258, 1.7834762E-4, 115.86504779691353, 0.026329018, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R10, a17ccefa-2ba1-4330-9be1-23b38459bc19, 0.16485648, 0.12431834, 0.00733674, 2.7262991E-5, 109.87867385734249, 0.014868582, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R9, efa69bd3-e2e0-411d-b777-56ea4da40c85, 5.2975154, 2.558785, 0.608252, 0.0061722803, 215.81460735591676, 0.035156175, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R8, 62a83933-deee-485f-93da-66687bc7c334, 0.123090126, 0.12288342, 0.007950493, 4.788013E-5, 179.1623232883893, 0.019981742, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R7, 5fb5f42e-e74c-41d3-85dc-6c0074ddf2b8, 0.11506278, 0.1122149, 0.0064861686, 3.2590557E-5, 153.10606685013943, 0.0179758, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R6, b722873d-f542-4a83-9289-ffc9987b02c4, 0.23697424, 0.22256479, 0.016867897, 9.9161276E-5, 147.5315942986552, 0.023423277, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_590, R5, 50af9130-761e-4076-8d8f-4c300d4ad0dd, 0.083577976, 0.08273408, 0.005748784, 3.6873476E-5, 18.0684987605344, 0.020098768, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
