image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
sev_ra_533, R92, 12580c65-0d88-4f07-8394-7b9a19d27b03, 0.31750682, 0.30857193, 0.029181438, 2.5214718E-4, 37.03811462355233, 0.024406044, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_533, R91, 11789ea3-35b0-41ac-8fcd-bcc18ffb2c2a, 0.18974048, 0.17740113, 0.009540542, 4.237184E-5, 230.22095163633438, 0.016862467, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_533, R90, c6e3bd51-fea2-40d6-8031-009df343a591, 0.14785448, 0.14653452, 0.0068936315, 2.641804E-5, 76.8913668456063, 0.015231284, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_533, R89, 762c48d7-96c5-4c01-906f-802df850fb50, 0.16587226, 0.16560292, 0.02249667, 2.4933534E-4, 29.062031446675714, 0.042613618, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_533, R88, e38eadda-6f6d-4707-a8ea-00ac578a35ca, 0.07256367, 0.07256367, 0.008615114, 8.4095045E-5, 39.128377905818844, 0.03598422, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_533, R87, 531622fc-8993-40ca-a0d4-c286f17002b0, 0.0852248, 0.08513966, 0.007546859, 5.813357E-5, 61.68367062081693, 0.025131406, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_533, R86, f51e0c98-cbbe-479f-a111-4b0863d41395, 0.11912575, 0.117227316, 0.016587116, 1.7429481E-4, 101.81200188150399, 0.041278478, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_533, R85, 0bbcbdf4-ca16-4397-9148-d194cbe9c018, 0.07483597, 0.07347063, 0.0036668452, 1.5530299E-5, 134.9138716561888, 0.014799627, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_533, R84, 2b1166ac-e286-46fa-addd-35a1acc36104, 0.17955565, 0.12577689, 0.0119015975, 7.80461E-5, 88.15730625886793, 0.022243723, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_533, R83, 1d6767bf-c133-4c54-bd88-2dff70f78f61, 0.19675007, 0.14194427, 0.038622167, 7.119523E-4, 295.6936696992159, 0.05077874, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
