image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
sev_ra_646, R10, 08997b3e-1b3f-464a-83fb-9f54da23a03b, 0.0, 0.0, 0.0, 0.0, NaN, 0.042333834, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_646, R9, 83825d88-83ad-4b56-80e8-8221a2b43ac2, 0.03564445, 0.03564445, 0.0026119282, 1.5219011E-5, 205.5229875975683, 0.023283841, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_646, R8, 0da7d8cd-c3ee-4e17-953b-2c323edb5dfe, 0.1220792, 0.1173201, 0.0077085537, 3.95821E-5, 229.51593951020567, 0.02022152, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_646, R7, 2115f3f1-123a-4cf6-a4fe-06f3914b37e3, 0.045652695, 0.045652695, 0.0036840905, 2.3732067E-5, 209.11596762931848, 0.0252407, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_646, R6, 9a04fa3a-6860-4462-9f2c-bab6f0f11f73, 0.08509599, 0.04479867, 0.003124152, 1.0307119E-5, 86.35555699733193, 0.013061941, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_646, R5, 97c362a8-469b-4e50-9c8b-3a53d57118aa, 0.052277807, 0.052277807, 0.0024513777, 9.566228E-6, 291.3706244074614, 0.014817066, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_646, R4, 60902bc2-fdd8-4cdc-b32f-5555723cbc3c, 0.59020966, 0.4864265, 0.02590986, 1.0448891E-4, 205.39264026744775, 0.01495982, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_646, R3, 0b72cbbd-45d5-4085-948b-4fa5bdb4e93d, 0.09060822, 0.056515187, 0.0047863577, 2.1418207E-5, 144.01665600836157, 0.017718745, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_646, R2, b1280a90-78d1-424a-a758-abae62aa1962, 0.049832843, 0.049832843, 0.0041996296, 2.8989465E-5, 89.04336620932618, 0.025399206, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_646, R1, d794e657-cbb7-4873-a90a-9a94baeaa2df, 4.119632, 3.6581554, 0.2959257, 0.0019447096, 134.3188255756973, 0.022101115, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
