image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
sev_ra_572, R60, 6bf74a2c-231a-448a-bde9-21a13af1c1e0, 0.06242265, 0.062410127, 0.0026293974, 8.850836E-6, 71.70639949192037, 0.014109944, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R59, 9582bb3b-a1bf-44b6-bd90-6b228e7e96b4, 0.073383406, 0.073383406, 0.0029277029, 9.294934E-6, 84.48404418361342, 0.0126992855, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R58, 0bd2e02e-651f-4bb2-b9f1-d1bf849fc113, 0.86374086, 0.6683904, 0.039241288, 1.5921373E-4, 231.64291505926101, 0.014000601, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R57, c877d80d-ad60-45d5-b551-1b62ea734732, 0.113891914, 0.10863449, 0.0067533683, 3.2189124E-5, 328.8877060465609, 0.017727125, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R56, ed617c9e-72ba-4e14-a31b-b11483da4d9e, 0.32256028, 0.3042674, 0.015767748, 6.8463654E-5, 286.410978164305, 0.015753778, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R55, 22e5d4e5-d862-4804-a70a-9d1569e69e42, 0.16652356, 0.13313524, 0.00652063, 2.0715559E-5, 319.58889526520875, 0.013152612, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R54, 7635ecbf-c6e7-42d6-b9f2-c61a1f104262, 0.7985908, 0.547364, 0.03572743, 1.6803038E-4, 88.65081474715804, 0.013173233, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R53, d8402f96-0ee6-47ad-8834-3a780e792f4d, 0.58819693, 0.39132306, 0.03512065, 1.7770549E-4, 158.79558710800336, 0.018075233, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R52, 18ea36e4-b530-4315-8d78-3229dd487f52, 0.3908204, 0.3339756, 0.019181954, 8.839165E-5, 232.36746152641595, 0.014666855, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R51, a4a1d98f-9c2e-4170-a06e-82289687c440, 0.033952378, 0.03382015, 0.0014574863, 4.9562173E-6, 290.1829911145796, 0.012700133, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R50, 0a747c2d-4619-4156-8d87-0f9bc40f2ef4, 0.17554997, 0.16632164, 0.011420382, 5.960777E-5, 235.3172563044044, 0.020310383, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R49, 7e0ce408-ed75-4b74-a996-697b81a428fa, 0.06495541, 0.06470927, 0.0024118281, 7.172228E-6, 112.29227829491741, 0.011434275, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R48, 1ce23c82-12b2-444f-8561-0e96989a6d0e, 0.19135036, 0.18948284, 0.010654309, 5.451832E-5, 316.2367477035932, 0.016924772, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R47, 0f604141-1c5a-4c99-b587-5e30cda0b3f8, 0.6281997, 0.5762857, 0.027133793, 9.729719E-5, 102.81487855733695, 0.013261795, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R46, fea4f1b2-122b-467b-9d15-76815ac2fb67, 0.16284655, 0.15337557, 0.0069072866, 2.3852328E-5, 46.9603201855461, 0.013680688, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R45, ad69370a-f7cc-4a0d-bd6b-890de9e99d28, 0.315351, 0.31440598, 0.011900492, 3.607893E-5, 76.37974469563731, 0.012160306, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R44, bf7f411f-d9da-4a37-ad7e-fbb4a45180e5, 0.069434874, 0.06904935, 0.004467283, 2.288908E-5, 47.01703807641389, 0.020065207, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R43, ee8244b6-3db6-42df-98a3-507a41fe6b80, 4.1512337, 2.9657881, 0.2405248, 0.0012155306, 230.66526910222206, 0.018464327, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R42, 8711d66a-19d9-49a0-88b8-5f909a9cb98b, 0.18217063, 0.15674971, 0.007130195, 2.3572095E-5, 94.15749084094074, 0.013656491, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R41, dab1fb1c-b350-4f84-aac8-faa19712d3ec, 0.3299413, 0.2973557, 0.015216549, 5.864886E-5, 204.63906549632026, 0.014232735, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R40, 14d255d4-e09d-4b9e-8a7a-4893d4faefbb, 0.30547124, 0.29969126, 0.010849134, 3.1954372E-5, 280.6948474894347, 0.0116414195, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R39, 4e659326-466a-4e1b-a9b3-3f41c9b59a2d, 1.991923, 1.811561, 0.13050358, 7.632426E-4, 295.35767903356464, 0.020653395, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R38, 38132df5-9559-4469-9806-c77226f19fd7, 0.11023176, 0.066036865, 0.003950574, 1.3018918E-5, 149.23426483609097, 0.0126998685, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R37, ed8b5d09-2274-455e-b165-7ec46e34b828, 0.123296395, 0.11383766, 0.0048221117, 1.526013E-5, 43.525687844418904, 0.013269723, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R36, 09b9f3fa-3bf0-4ca3-9bd5-71538829210c, 0.21956572, 0.20028363, 0.008940524, 3.1072515E-5, 257.0571200551513, 0.0145879835, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R35, d50fdf4a-f493-436a-af5a-fd193cc56690, 0.2447552, 0.24202432, 0.009247981, 2.87076E-5, 102.31018221918637, 0.012401853, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R34, 868a04d1-d630-4e7b-bdb0-a50ff5e94ad3, 0.12028537, 0.06580416, 0.0034024664, 7.710011E-6, 198.85201013710852, 0.010159828, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R33, d63158fe-013e-464c-9171-52b7b0f84ad7, 0.071849525, 0.06372535, 0.0030607153, 1.0603273E-5, 121.74798535169388, 0.013336416, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R32, 90c9ee77-88b9-44ab-88f3-2eae8bc18a04, 0.039691195, 0.039691195, 0.0015926231, 5.2144005E-6, 238.03922329243787, 0.012700254, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R31, aef69d58-6186-41ea-9759-7836ba8e539c, 0.14480491, 0.09297928, 0.007182853, 2.9103177E-5, 237.33218943031483, 0.016835803, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R30, 55064997-2bc2-4a09-8256-f25aeec9b803, 2.9468904, 2.3273523, 0.17098393, 8.9408865E-4, 196.7775314220139, 0.018619372, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R29, 52cd5e3d-2511-42b4-8b65-2f37c7d6f968, 0.35746577, 0.3164933, 0.022896552, 1.3011158E-4, 157.83296756713844, 0.017154844, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R28, 16829790-c2fe-4ea2-a9f7-30fe5f0f2b44, 0.59201926, 0.5122512, 0.03634045, 2.2473106E-4, 129.07746135003458, 0.018346524, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R27, 215ac489-9aa8-4102-973a-b66829f0c0d3, 0.2929853, 0.2545824, 0.010722995, 3.17542E-5, 246.34213785128875, 0.011509532, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R26, 5d1e3599-80e7-4ed7-881f-e77915592bf4, 0.58590657, 0.51792264, 0.026543664, 9.8169425E-5, 244.1935789044562, 0.014486135, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R25, fede1ae8-9ab0-48fb-93e0-7e9fb2fb44ab, 0.0679651, 0.0679651, 0.0022610105, 6.0595985E-6, 128.15933366142312, 0.010584152, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R24, 10b98eb9-d0af-41d7-8dca-32d6a99e1307, 0.03321708, 0.03321708, 0.0013219161, 4.186364E-6, 44.88150771542312, 0.012667543, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R23, 3cf0ae99-7c69-4e71-915f-6b96ca722204, 0.030404044, 0.03034927, 0.0010170934, 2.6845855E-6, 146.41488569011477, 0.011241392, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R22, 186dc2b4-7985-4a4e-a1a3-c3283aaa5fb1, 0.411955, 0.38023844, 0.016612409, 5.6956982E-5, 240.3796832341911, 0.012916374, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R21, 2c12b302-9cd4-4e6d-86d9-cd47b4c79bc5, 6.9810076, 4.572427, 0.58303463, 0.0043804254, 240.64002272459533, 0.026271375, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R20, f9b76332-346a-429a-96ec-5619de4df33d, 0.013700196, 0.013700196, 6.4459065E-4, 2.3725686E-6, 43.228557540050424, 0.014797919, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R19, e9a68621-7f03-4811-ba45-a679ffbcb810, 0.056645133, 0.056645133, 0.0022664268, 7.441973E-6, 43.764317578546226, 0.012700463, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R18, 4459b0aa-b929-407d-8cb3-9a4880662da3, 0.0, 0.0, 0.0, 0.0, NaN, 0.025400924, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R17, 9c9f9637-b5cd-4c20-8d87-de3aac54a6af, 0.04966251, 0.049519964, 0.0023804712, 8.0260315E-6, 304.4656270087499, 0.01834255, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R16, 817895c2-f8c4-42fb-b2ae-b76cfac33fd6, 0.022542099, 0.021435905, 0.0017351038, 1.0476166E-5, 331.7089566643697, 0.023892496, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R15, 859156ae-d7d0-40e2-980c-61914ab995d0, 0.12905687, 0.12736508, 0.004551723, 1.3075526E-5, 249.72136028277424, 0.011641668, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R14, 7fc25248-bf34-4655-b5d3-e2dd4eebcf6d, 2.1523643, 1.6317111, 0.11188379, 4.9295754E-4, 195.31036580716017, 0.017112315, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R12, 41fddf12-cedf-48f9-bdbe-e9f7b6136be9, 0.31482285, 0.2404473, 0.019208044, 1.05762636E-4, 193.95693650236544, 0.021386154, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R11, e1e91ceb-6404-4a84-b23f-57094965333a, 1.0567815, 0.90115196, 0.057760384, 2.6846502E-4, 299.7227163283364, 0.0171389, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R10, 8c7cbbd4-2581-4105-9188-01a9d2b69d4f, 3.1606476, 2.9907942, 0.3170704, 0.0027816624, 297.32179555205016, 0.03039543, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R9, a4e2bff4-eaee-4c1c-8b71-2cf2b645b7c2, 0.41974545, 0.39291698, 0.023363333, 1.11784095E-4, 152.52955790305532, 0.01736332, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R8, eb1b87bb-5059-45a7-b9fa-22b7f98f409a, 0.12647949, 0.12608443, 0.0052328273, 2.1149164E-5, 183.6827064056438, 0.015521786, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R7, 6fef2dfe-c36a-482c-afe5-617218dede6c, 0.24988654, 0.06235963, 0.009832188, 3.130868E-5, 175.07856684401702, 0.012642192, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R6, e17e1d84-d24d-4b27-943e-42f5bd347a5f, 0.08935553, 0.087712824, 0.002974762, 7.965009E-6, 231.01563048588704, 0.011288558, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R5, 6a11a2c4-4e89-4439-a78b-2c91f90835f0, 0.14493418, 0.14354283, 0.008614063, 5.1180188E-5, 298.6227826643975, 0.01974188, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R4, 1be25f2e-9ae8-499d-8d2d-0b28a6028a5b, 0.39902753, 0.3301192, 0.013820894, 3.8474667E-5, 252.16703245850235, 0.011344967, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R3, 5ea16f42-05b2-4bbc-968f-4e039c160c73, 0.40099794, 0.3132009, 0.015388612, 4.7758775E-5, 91.83705701383397, 0.011878356, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R2, efe034f4-40c3-47a9-b242-8742412b396b, 0.32539615, 0.3058951, 0.015236624, 5.915717E-5, 51.617095350336605, 0.014352105, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_572, R1, 6b100137-dd0f-4faf-b42a-a7dbc169f5b5, 1.6540776, 1.4828573, 0.13443048, 9.5229514E-4, 227.69733334179807, 0.025253465, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
