image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
sev_ra_641, R11, 6590853a-8c0e-477f-9af8-708d9553a33b, 1.0662159, 1.0138574, 0.046375804, 1.7523319E-4, 54.50658638814299, 0.013407762, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_641, R10, c0beace2-b565-4be8-bcc4-6001bb55e5f3, 2.9890082, 2.447877, 0.18329732, 9.741199E-4, 98.73614230200464, 0.019594781, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_641, R9, a109c8fc-9c0d-400d-a67d-71cfbf907d46, 0.11387577, 0.108652204, 0.0039915703, 1.1254219E-5, 215.28024067601166, 0.010885676, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_641, R8, 8406a5f0-b744-4de1-b6af-a89cd132c4aa, 0.023012388, 0.023012388, 0.0011111838, 4.2105576E-6, 13.307259267483134, 0.014816346, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_641, R7, b72c5822-d6c4-4186-86eb-abaf8d7281fc, 0.57106537, 0.5439571, 0.028820204, 1.18789074E-4, 94.73283865586593, 0.015095795, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_641, R6, 6821e734-1605-47d6-a06c-c2d0d22bb220, 0.1407154, 0.1388373, 0.0065775574, 2.5742185E-5, 264.4194629237781, 0.012699003, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_641, R5, 158ccb4b-6884-49ec-a152-041d68c29f25, 0.06462802, 0.0644169, 0.002621174, 8.48942E-6, 48.002412392498705, 0.014110368, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_641, R4, 8adf8482-5124-4baf-86ca-eab8dbdf55fe, 0.08583461, 0.085824065, 0.0038241332, 1.4020297E-5, 107.37958960230486, 0.013246746, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_641, R3, 94d0ee71-a415-4a9a-830f-111602c7fabe, 0.31330904, 0.3050288, 0.015272179, 6.951657E-5, 182.26230026584795, 0.013287612, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_641, R2, 98e43356-cc72-4c5e-a64a-76836ad71ae0, 0.3889118, 0.37938264, 0.016642835, 5.718962E-5, 318.6047196473233, 0.014348346, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
sev_ra_641, R1, a4c57ef2-ef6c-4236-8546-ba939fe4916c, 4.215677, 3.5659163, 0.37824667, 0.0030826724, 87.3647242773905, 0.027491894, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
