len,diam.95%,vol,code
37.58861903,0.053271199899999996,0.07380773246,476
39.110052749,0.05458004364999999,0.065255865407,477
62.23779908,0.0723984063,0.17395288015000002,478
51.12007791,0.04911193359999999,0.086524290676,479
52.84740731,0.0557650171,0.09981218858,480
101.65933371,0.0389992506,0.058337932938,481
12.206572849,0.040109277,0.005638723844,482
8.144075993,0.0280164376,0.003556849203,483
7.461301996,0.029307932000000002,0.0048332008446,484
39.51619891,0.071420806,0.11259430339,485
